ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;VENDAS
2015;SET;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;455712,015
2015;OUT;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;478153,01
2015;NOV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;419843,106
2015;DEZ;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;408005,863
2015;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;70384,438
2015;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;58393,019
2015;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;70179,921
2015;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;65407,273
2015;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;64917,093
2015;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;64649,664
2015;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;55863,448
2015;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;56310,236
2015;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;55714,793
2015;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;61691,064
2015;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;50399,896
2015;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;56368,103
2015;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;113285,019
2015;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;93369,534
2015;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;111589,569
2015;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;101631,889
2015;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;99210,279
2015;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;100287,441
2015;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;105807,825
2015;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;102888,655
2015;SET;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;99513,102
2015;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;106226,923
2015;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;93032,007
2015;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;98075,755
2015;JAN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;605026,107
2015;FEV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;522380,345
2015;MAR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;646715,228
2015;ABR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;676533,644
2015;MAI;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;698947,471
2015;JUN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;723927,769
2015;JUL;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;743736,902
2015;AGO;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;784046,621
2015;SET;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;735090,977
2015;OUT;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;792833,652
2015;NOV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;644862,525
2015;DEZ;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;618292,092
2015;JAN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;325670,518
2015;FEV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;274280,043
2015;MAR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;370440,763
2015;ABR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;316628,691
2015;MAI;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;315125,161
2015;JUN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;339893,038
2015;JUL;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;317686,483
2015;AGO;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;363310,026
2015;SET;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;343050,471
2015;OUT;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;356062,24
2015;NOV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;297387,405
2015;DEZ;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;283064,073
2015;JAN;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;149149,434
2015;FEV;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;122371,09
2015;MAR;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;167063,384
2015;ABR;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;148808,794
2015;MAI;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;139534,808
2015;JUN;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;143649,018
2015;JUL;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;136550,979
2015;AGO;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;149013,164
2015;SET;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;137166,841
2015;OUT;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;136961,848
2015;NOV;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;131244,398
2015;DEZ;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;129078,232
2015;JAN;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;226605,751
2015;FEV;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;172671,7
2015;MAR;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;306047,482
2015;ABR;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;271515,004
2015;MAI;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;219653,091
2015;JUN;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;212169,858
2015;JUL;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;202888,542
2015;AGO;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;231052,673
2015;SET;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;240643,99
2015;OUT;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;245786,242
2015;NOV;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;229797,913
2015;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;210221,651
2015;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;80240,4
2015;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;71730,959
2015;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;85946,15
2015;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;72452,892
2015;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;68711,323
2015;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;75404,8
2015;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;87019,765
2015;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;103149,351
2015;SET;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;90394,202
2015;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;95283,123
2015;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;75491,683
2015;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;75218,402
2015;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;179339,879
2015;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;173760,444
2015;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;219470,936
2015;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;164021,901
2015;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;150429,547
2015;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;192767,389
2015;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;216498,447
2015;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;194239,679
2015;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;198023,004
2015;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;209469,972
2015;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;173641,937
2015;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;157696,126
2015;JAN;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;194409,195
2015;FEV;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;189683,32
2015;MAR;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;213939,397
2015;ABR;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;206413,413
2015;MAI;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;193768,455
2015;JUN;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;209466,851
2015;JUL;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;214347,598
2015;AGO;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;190734,141
2015;SET;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;179598,45
2015;OUT;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;192046,65
2015;NOV;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;163534,89
2015;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;142231,39
2015;JAN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;20262,2
2015;FEV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;17887,1
2015;MAR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;20543,6
2015;ABR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;20251,801
2015;MAI;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;20169,825
2015;JUN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;20739,482
2015;JUL;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;21662,102
2015;AGO;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;21450,25
2015;SET;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;21729,5
2015;OUT;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;21955,11
2015;NOV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;18819,25
2015;DEZ;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;19753,89
2015;JAN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;JUL;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;6065
2015;DEZ;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;JUL;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;DEZ;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;61995,967
2015;FEV;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;47433,585
2015;MAR;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;52356,733
2015;ABR;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;62752,779
2015;MAI;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;48323,444
2015;JUN;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;47819,386
2015;JUL;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;45884,92
2015;AGO;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;66954,689
2015;SET;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;49308,52
2015;OUT;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;54869,877
2015;NOV;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;60772,346
2015;DEZ;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;60198,836
2015;JAN;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;3399
2015;FEV;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;5293
2015;MAR;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;6799
2015;ABR;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;4429
2015;MAI;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;4906
2015;JUN;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;2624
2015;JUL;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;1199
2015;AGO;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;337
2015;SET;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;7185
2015;OUT;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;5181
2015;NOV;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;110
2015;DEZ;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;7697,283
2015;FEV;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;5889,127
2015;MAR;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;6090,68
2015;ABR;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;5688,191
2015;MAI;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;4506,456
2015;JUN;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;4272,716
2015;JUL;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;4592,606
2015;AGO;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;5281,012
2015;SET;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;5850,136
2015;OUT;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;5961,753
2015;NOV;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;6540,425
2015;DEZ;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;6488,754
2015;JAN;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;-122
2015;JUL;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;DEZ;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;JUL;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;DEZ;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;JUL;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;DEZ;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;JUL;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;DEZ;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;JUL;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;DEZ;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;FEV;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;MAR;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;ABR;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;MAI;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;JUN;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;JUL;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;AGO;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;SET;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;OUT;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;NOV;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;DEZ;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2015;JAN;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;0
